sequenceNumber,underArea,aboveArea,totalArea,ratio_underAbove,ratio_aboveUnder,ratio_totalUnder,ratio_totalAbove,ratio_underTotal,ratio_aboveTotal,ratio_prevUnderActUnder,ratio_actUnderPrevUnder,ratio_prevAboveActAbove,ratio_actAbovePrevAbove,ratio_prevTotalActTotal,ratio_actTotalPrevTotal,ratio_prevUnderActAbove,ratio_actUnderPrevAbove,ratio_prevAboveActUnder,ratio_actAbovePrevUnder,ratio_prevTotalActUnder,ratio_actTotalPrevUnder,ratio_prevTotalActAbove,ratio_actTotalPrevAbove,ratio_prevUnderActTotal,ratio_actUnderPrevTotal,ratio_prevAboveActTotal,ratio_actAbovePrevTotal,ratio_nextUnderActUnder,ratio_actUnderNextUnder,ratio_nextAboveActAbove,ratio_actAboveNextAbove,ratio_nextTotalActTotal,ratio_actTotalNextTotal,ratio_nextUnderActAbove,ratio_actUnderNextAbove,ratio_nextAboveActUnder,ratio_actAboveNextUnder,ratio_nextTotalActUnder,ratio_actTotalNextUnder,ratio_nextTotalActAbove,ratio_actTotalNextAbove,ratio_nextUnderActTotal,ratio_actUnderNextTotal,ratio_nextAboveActTotal,ratio_actAboveNextTotal 
793591407804151926593793042126891128819610710140145037958273777397,4.001671554139495e+131,6.188501381404948e+131,1.0190172935544444e+132,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768747,0.5907024492866746,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866746,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.2319683093920643
1284057871006996373036197088663606849580363983512256652839038466984,1.0476512140550813e+132,1.6201706955943832e+132,2.6678219096494644e+132,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
2077649278811148299629990130790497978399974693652401690797312244381,2.7427864867512946e+132,4.241661948642655e+132,6.984448435393949e+132,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.23196830939206434
3361707149818144672666187219454104827980338677164658343636350711365,7.180708246198802e+132,1.1104815150333581e+133,1.8285523396532384e+133,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.2319683093920643
5439356428629292972296177350244602806380313370817060034433662955746,1.879933825184511e+133,2.907278350235809e+133,4.787212175420319e+133,0.6466301463814188,1.5464790894703255,2.5464790894703255,1.6466301463814186,0.39269908169872414,0.607300918301276,0.38196601125010515,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124302,0.97266846053678,6.666768807874195,0.6289567490174873,4.3109336901267685,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.6180339887498945,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.2469907377673822,4.048734819124302,0.5907024492866747,6.666768807874195,0.97266846053678,4.3109336901267685,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206434
8801063578447437644962364569698707634360652047981718378070013667111,4.921730650933653e+133,7.611353535674069e+133,1.2533084186607721e+134,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.607300918301276,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.24699073776738217,1.6928997013768745,0.5907024492866747,4.048734819124302,0.9726684605367797,6.666768807874197,0.6289567490174872,4.310933690126769,0.14999770185804082,1.0280995432381317,0.23196830939206434,1.5899344455117637,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,1.6928997013768745,0.24699073776738217,4.048734819124302,0.5907024492866747,6.666768807874197,0.9726684605367797,4.310933690126769,0.6289567490174872,1.0280995432381317,0.14999770185804082,1.5899344455117637,0.23196830939206434
14240420007076730617258541919943310440740965418798778412503676622857,1.2885258127616448e+134,1.9926782256786395e+134,3.2812040384402843e+134,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768743,0.5907024492866748,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174874,4.3109336901267685,0.14999770185804084,1.0280995432381315,0.23196830939206436,1.5899344455117632,2.6180339887498945,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768743,0.24699073776738223,4.048734819124301,0.5907024492866748,6.666768807874196,0.9726684605367799,4.3109336901267685,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206436
23041483585524168262220906489642018075101617466780496790573690289968,3.373404373191569e+134,5.216899323468512e+134,8.59030369666008e+134,0.6466301463814189,1.5464790894703255,2.546479089470325,1.6466301463814188,0.3926990816987242,0.607300918301276,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
37281903592600898879479448409585328515842582885579275203077366912825,8.831687306813063e+134,1.3658019744726897e+135,2.248970705153996e+135,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.24699073776738217,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367797,6.666768807874197,0.6289567490174872,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866747,6.666768807874197,0.9726684605367797,4.310933690126769,0.6289567490174872,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
60323387178125067141700354899227346590944200352359771993651057202793,2.312165754724762e+135,3.575715991071218e+135,5.88788174579598e+135,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206434
97605290770725966021179803308812675106786783237939047196728424115618,6.053328533492979e+135,9.361345998740963e+135,1.5414674532233942e+136,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.2469907377673822,1.6928997013768743,0.5907024492866748,4.048734819124301,0.97266846053678,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768743,0.2469907377673822,4.048734819124301,0.5907024492866748,6.666768807874196,0.97266846053678,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206434
157928677948851033162880158208040021697730983590298819190379481318411,1.5847819845754178e+136,2.4508322005151673e+136,4.035614185090585e+136,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010504,2.6180339887498953,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.24699073776738217,1.6928997013768747,0.5907024492866746,4.048734819124302,0.9726684605367797,6.666768807874198,0.6289567490174873,4.310933690126769,0.1499977018580408,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.6180339887498953,0.38196601125010504,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866746,6.666768807874198,0.9726684605367797,4.310933690126769,0.6289567490174873,1.0280995432381317,0.1499977018580408,1.5899344455117634,0.2319683093920643
255533968719576999184059961516852696804517766828237866387107905434029,4.1490131003769553e+136,6.416362001671405e+136,1.056537510204836e+137,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874195,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367798,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
413462646668428032346940119724892718502248750418536685577487386752440,1.0862257316555448e+137,1.679825380449905e+137,2.7660511121054497e+137,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.3819660112501051,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367797,6.666768807874196,0.6289567490174872,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,2.618033988749895,0.3819660112501051,1.6928997013768747,0.2469907377673822,4.048734819124302,0.5907024492866747,6.666768807874196,0.9726684605367797,4.310933690126769,0.6289567490174872,1.0280995432381317,0.14999770185804084,1.5899344455117634,0.2319683093920643
668996615388005031531000081241745415306766517246774551964595292186469,2.8437758849289388e+137,4.397839941182574e+137,7.241615826111513e+137,0.646630146381419,1.5464790894703253,2.546479089470325,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174874,4.3109336901267685,0.14999770185804084,1.0280995432381317,0.23196830939206436,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.3109336901267685,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206436
1082459262056433063877940200966638133809015267665311237542082678938909,7.445101923131273e+137,1.1513694443097817e+138,1.895879636622909e+138,0.646630146381419,1.546479089470325,2.5464790894703255,1.6466301463814192,0.39269908169872414,0.6073009183012757,0.3819660112501051,2.6180339887498953,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.2469907377673822,1.692899701376875,0.5907024492866746,4.048734819124301,0.9726684605367797,6.666768807874197,0.6289567490174873,4.31093369012677,0.14999770185804082,1.028099543238132,0.23196830939206428,1.5899344455117632,2.6180339887498953,0.3819660112501051,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,1.692899701376875,0.2469907377673822,4.048734819124301,0.5907024492866746,6.666768807874197,0.9726684605367797,4.31093369012677,0.6289567490174873,1.028099543238132,0.14999770185804082,1.5899344455117632,0.23196830939206428
1751455877444438095408940282208383549115781784912085789506677971125378,1.9491529884464875e+138,3.0143243388110876e+138,4.963477327257575e+138,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.24699073776738226,1.6928997013768745,0.5907024492866747,4.0487348191243,0.97266846053678,6.666768807874195,0.6289567490174874,4.310933690126769,0.14999770185804087,1.0280995432381315,0.23196830939206434,1.589934445511763,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738226,4.0487348191243,0.5907024492866747,6.666768807874195,0.97266846053678,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804087,1.589934445511763,0.23196830939206434
2833915139500871159286880483175021682924797052577397027048760650064287,5.1029487730263355e+138,7.891603572123482e+138,1.2994552345149817e+139,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124302,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
4585371016945309254695820765383405232040578837489482816555438621189665,1.335969333063252e+139,2.066048637755936e+139,3.4020179708191877e+139,0.6466301463814189,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738217,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367797,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.23196830939206434,1.5899344455117634,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866747,6.666768807874196,0.9726684605367797,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.23196830939206434
7419286156446180413982701248558426914965375890066879843604199271253952,3.4976131218871224e+139,5.408985556055459e+139,8.906598677942582e+139,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
12004657173391489668678522013941832147005954727556362660159637892443617,9.156870032598115e+139,1.4160908030410441e+140,2.3317778063008556e+140,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
19423943329837670082661223262500259061971330617623242503763837163697569,2.3972996975907225e+140,3.7073738535175868e+140,6.10467355110831e+140,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012757,0.3819660112501051,2.6180339887498953,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.2469907377673822,1.692899701376875,0.5907024492866746,4.048734819124302,0.9726684605367797,6.666768807874197,0.6289567490174873,4.31093369012677,0.14999770185804082,1.0280995432381317,0.23196830939206428,1.5899344455117634,2.6180339887498953,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.3819660112501051,1.692899701376875,0.2469907377673822,4.048734819124302,0.5907024492866746,6.666768807874197,0.9726684605367797,4.31093369012677,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.23196830939206428
31428600503229159751339745276442091208977285345179605163923475056141186,6.276212089512356e+140,9.706030757511716e+140,1.5982242847024072e+141,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381315,0.2319683093920643,1.589934445511763,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.589934445511763,0.2319683093920643
50852543833066829834000968538942350270948615962802847667687312219838755,1.6431336570946343e+141,2.5410718419017563e+141,4.1842054989963905e+141,0.6466301463814188,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.97266846053678,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381315,0.2319683093920643,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.97266846053678,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.2319683093920643
82281144336295989585340713815384441479925901307982452831610787275979941,4.301779762332668e+141,6.652612449954096e+141,1.0954392212286764e+142,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501051,2.618033988749895,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874197,0.6289567490174874,4.310933690126769,0.14999770185804082,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.3819660112501051,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874197,0.9726684605367798,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.23196830939206434
133133688169362819419341682354326791750874517270785300499298099495818696,1.1262205629903367e+142,1.7416765507960534e+142,2.86789711378639e+142,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381315,0.2319683093920643,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.2319683093920643
215414832505658809004682396169711233230800418578767753330908886771798637,2.948483712737744e+142,4.55976840739275e+142,7.508252120130494e+142,0.646630146381419,1.546479089470325,2.546479089470325,1.646630146381419,0.3926990816987242,0.6073009183012759,0.3819660112501051,2.6180339887498953,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866746,4.048734819124301,0.9726684605367797,6.666768807874197,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.6180339887498953,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866746,6.666768807874197,0.9726684605367797,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.2319683093920643
348548520675021628424024078524038024981674935849553053830206986267617333,7.719230575222896e+142,1.1937628671382198e+143,1.965685924660509e+143,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.692899701376875,0.5907024492866746,4.048734819124301,0.9726684605367797,6.666768807874195,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,1.692899701376875,0.24699073776738223,4.048734819124301,0.5907024492866746,6.666768807874195,0.9726684605367797,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.2319683093920643
563963353180680437428706474693749258212475354428320807161115873039415970,2.020920801293094e+143,3.125311760675384e+143,5.146232561968478e+143,0.646630146381419,1.5464790894703253,2.546479089470325,1.646630146381419,0.3926990816987242,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.24699073776738226,1.6928997013768745,0.5907024492866747,4.0487348191243,0.9726684605367798,6.666768807874195,0.6289567490174874,4.310933690126769,0.14999770185804087,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738226,4.0487348191243,0.5907024492866747,6.666768807874195,0.9726684605367798,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804087,1.5899344455117632,0.23196830939206434
912511873855702065852730553217787283194150290277873860991322859307033303,5.290839346356992e+143,8.182172414887933e+143,1.3473011761244925e+144,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.2319683093920643
1476475227036382503281437027911536541406625644706194668152438732346449273,1.3851597237777883e+144,2.1421205483988416e+144,3.52728027217663e+144,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874197,0.6289567490174873,4.31093369012677,0.14999770185804082,1.0280995432381317,0.23196830939206428,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874197,0.9726684605367798,4.31093369012677,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.23196830939206428
